Distance_from_water_m,Pct_Impervious,Pct_Canopy,NDVI,Albedo,Elevation_m,POINT_X,POINT_Y
2.1881112658611963,0.30473300766328626,0.0,-0.12630201308110323,0.0,0.13729095283106632,350692.22,252412.27
2.180416510030557,0.236808378781264,0.0,-0.19024233148482378,0.0,0.6134698144195836,350396.95,252412.27
2.175136429196929,0.2386164343483022,0.0,-0.1638712007387446,-0.023074713035878488,0.6633185375691543,350298.52,252412.27
2.186571715065519,0.21555669146078887,0.0,-0.1772676263052956,-0.010284322493132332,0.6952662615240132,350200.09,252412.27
2.19213600200567,0.21004182804962876,0.0,-0.1832602314989187,0.0,0.7072656763952866,350102.96,252413.95
1.7836347904639742,0.2548973318171232,0.0,0.0,0.0,-0.6899951961621971,352755.08,252414.14
2.1000273106268135,0.19259021926258066,0.0,0.0,0.0,-0.6692531908162341,352809.06,252458.22
2.160033156622109,0.246461598211668,0.0,-0.19933900089192824,0.0,0.5183391749176286,350495.37,252510.69
1.8170883604699044,0.20487098071692528,0.0,0.0,0.0,-0.6457010773634472,352759.15,252510.69
2.186390252501982,0.30965913230448305,0.0,-0.12720203213591025,0.0,-0.05761992113710681,350889.07,252510.69
2.4811961076796876,0.38944821351242215,0.0,-0.06759245001142437,0.0,-0.4576697582851198,351282.77,252510.69
2.142619364299856,0.26247534536901784,0.0,-0.19351377927973643,0.0,0.45222535434655253,350593.8,252510.69
1.6245561170598282,0.25033351242606294,0.0,0.0,0.0,-0.6768906607448839,352660.72,252510.69
2.1774217733592898,0.2930043350023133,0.0,-0.15214689581311888,0.0,0.1277736073272541,350790.65,252510.69
2.4717103933124767,0.34127876588330414,0.0,-0.0015708588802042902,0.0,-0.7328712536267287,351578.05,252510.69
1.2478915710435312,0.3024908009083541,0.0,0.0,0.0,-0.6339534022076069,352562.3,252510.69
0.8368301748170305,0.32867713531753956,0.0,0.0,0.0,-0.5017242398656213,352365.45,252510.69
0.6619433659984308,0.3307960201543628,0.0,0.0,0.0,-0.43878220305209736,352070.17,252510.69
1.2050006354195435,0.3470410674100277,0.0,0.0,0.0,-0.594987426444925,351873.32,252510.69
2.642041570215536,0.3706926069882236,0.0,-0.04511926597309302,0.0,-0.6119476837632629,351381.2,252510.69
2.3241401781864175,0.3307153224287264,0.0,-0.10791391879759542,0.0,-0.14354451990318576,351085.92,252510.69
1.0464188245881914,0.31277291238409227,0.0,0.0,0.0,-0.5820206998593453,352463.87,252510.69
0.5958820867586586,0.3236800687969503,0.0,0.0,0.0,-0.41133215116592786,352168.6,252510.69
0.8918022548800686,0.35383636030140586,0.0,0.0,0.0,-0.5132450071283903,351971.75,252510.69
1.8352389300362042,0.3460987165886545,0.0,0.0,0.0,-0.7369884523934704,351774.9,252510.69
2.3121793502014123,0.32437507326030823,0.0,0.0,0.0,-0.7848403583432465,351676.47,252510.69
2.551905213072863,0.3450342759208788,0.0,-0.020400747227433017,0.0,-0.6686202110442471,351479.62,252510.69
2.434540861697975,0.35717046190474616,0.0,-0.09179830678695154,0.0,-0.3190300159635689,351184.35,252510.69
2.239664514004063,0.32033410309225363,0.0,-0.1165172357313114,0.0,-0.15078554723239015,350987.5,252510.69
2.16680108128821,0.2827521394487359,0.0,-0.16850907280516536,0.0,0.34126238225052447,350692.22,252510.69
2.162813672934434,0.23535735559330437,0.0,-0.2033490210037914,0.0,0.6052775352746264,350396.95,252510.69
2.182061296729072,0.2302530114236446,0.0,-0.18402704121110414,-0.027833670453759025,0.7340054789020272,350298.52,252510.69
2.2047302701568805,0.20983903306307153,0.0,-0.18751972559389835,-0.02103052698516407,0.7872268707121227,350200.09,252510.69
2.2074007203202206,0.1952434445254896,0.0,-0.20181117727125958,-0.006628796917643407,0.8212059575024255,350103.29,252510.99
2.1003679798231736,0.15416018244641702,0.0,0.0,0.0,-0.6195820069635298,352816.09,252524.38
2.2297574533456523,0.16895016836578433,0.0,-0.21756996112971483,0.0,0.8223483387939718,350013.35,252548.16
2.2439800208762137,0.16707370157199564,0.0,-0.2139830304140654,0.0,0.8196499290900227,349944.1,252557.27
1.762515104495657,0.14873197683814995,0.0,0.0,0.0,-0.5358512080997953,352759.15,252609.12
2.1528567704507546,0.2512942577662028,0.0,-0.21235153850439245,0.0,0.44646767281264615,350593.8,252609.12
2.1626959500019147,0.28954159350654,0.0,-0.1718105305389729,0.0,0.13912408013592154,350889.07,252609.12
