GMST_trend,AMV_index,IPO_index,lat_abs,land_fraction,ocean_basin,member_id,POINT_X,POINT_Y
0.06218246502684506,0.11691929523098547,0.04777487881838553,0.20250866691726277,5.551115123125783e-15,0.027982207663342917,-0.09031040018601688,328.75,-76.25
0.06603051147732127,0.12764666564961405,0.0489335001136068,0.18332803218318208,2.6645352591003757e-14,0.02986289300205967,-0.0775710519271332,331.25,-76.25
0.06953802618061591,0.13238633922271997,0.049615124950526515,0.1723498061317185,1.4432899320127035e-14,0.03128734470235235,-0.06498618132366946,333.75,-76.25
0.07194990257394933,0.14149016957237895,0.04880746276654936,0.16464239473750925,-1.7763568394002505e-14,0.03402726394060396,-0.05553347638595451,336.25,-76.25
0.08470114508297241,0.00640336353052079,0.03221341442801198,-0.13786011139595247,-5.551115123125783e-15,0.0010542330462428254,-0.011685947314957148,166.25,-73.75
0.0891255283730765,0.0019115522805482161,0.030296901630263797,-0.10485233699822878,-3.3306690738754696e-15,0.012453240718050165,-0.011226419231444906,168.75,-73.75
0.09631733912488301,-0.00738161489133329,0.03435324648293377,-0.07872051680881484,-5.551115123125783e-15,0.007498375644310308,-0.00981379405813581,171.25,-73.75
0.09659513955685134,-0.00582448555245877,0.03461688425448063,-0.09975428555455468,-9.298117831235686e-15,0.00015462948389924347,-0.017013064814632346,173.75,-73.75
0.09688241472161242,-0.005002748776092904,0.039775092726972806,-0.09243873563276901,3.0472586259877588e-15,-0.01989801641016623,-0.029764401566692415,176.25,-73.75
0.1027575747088274,-0.006175064908065143,0.044387022122949066,-0.04257054188720001,5.963979310408263e-15,-5.910411049470099e-13,-0.03788186765912488,178.75,-73.75
0.11443844589824817,-0.006641286873832344,0.04753259783031488,-0.05433365051013617,2.9455604622086184e-15,-4.764383332300781e-13,-0.04867478564662408,181.25,-73.75
0.1079581305546367,0.005958387558749739,0.05268272794364712,-0.02607652477132283,-4.440892098500626e-15,-0.03255800731398917,-0.06075152073306603,183.75,-73.75
0.0913879300743101,0.023201302333585316,0.05978235771051808,0.015155328091266775,1.1102230246251565e-15,-0.03484292805848461,-0.07786557165202776,186.25,-73.75
0.0776092696922216,0.03500706992218832,0.06249409993887414,0.040549087276412724,-2.213507155346406e-15,-0.02806175168487135,-0.09357749592373026,188.75,-73.75
0.05668744523886572,0.05478862238916712,0.06801580142211289,0.12808784234485163,-4.4200754167889045e-15,-0.013396657929513875,-0.10372235210244705,191.25,-73.75
0.035728067530734625,0.07450583951393552,0.07343617259172933,0.19897571574068718,8.881784197001252e-15,-0.0009323570866360681,-0.11439350365902562,193.75,-73.75
0.01547635318845822,0.09147052007156067,0.07853284521171974,0.2854414690635865,-2.7755575615628914e-17,0.01074179590822505,-0.12120577715994271,196.25,-73.75
0.011843385970117082,0.09741290986345516,0.07795910974697091,0.3025642066521292,8.881784197001252e-15,0.014401842292073891,-0.1222778769957905,198.75,-73.75
0.008441492815940588,0.09982821685900437,0.07817232117971075,0.3414387481666511,-5.551115123125783e-17,0.01998123905340246,-0.11862752415256539,201.25,-73.75
0.015383051239007295,0.0921630158709249,0.0794615498421566,0.3423723751080194,-8.895661984809067e-15,0.005239327168241076,-0.10957064884542525,203.75,-73.75
0.027731080022885324,0.08669603665101885,0.0826326876251453,0.36476816326875094,-6.689093723366568e-15,-0.01663913547040824,-0.10135002088066461,206.25,-73.75
0.034546554445505806,0.07587586459167053,0.08726318484008998,0.33030275128555114,5.1209037010835345e-14,-0.04782850987251669,-0.08968182676212676,208.75,-73.75
0.041508025184014474,0.06678891003768934,0.09391532943966827,0.30410591100621376,-5.551115123125783e-15,-0.04936760267861695,-0.08019888728357139,211.25,-73.75
0.054480115629459744,0.051730398736568206,0.11292795008708233,0.1784181489107843,3.6665115388245795e-14,-0.05997138249547895,-0.051695327262960195,213.75,-73.75
0.06923165107329313,0.04279900510784945,0.12641929613622366,0.11300847212166115,-4.503342143635791e-15,-0.06508126659581213,-0.027463294678935175,216.25,-73.75
0.08665979197617026,0.02484842436460422,0.14492185800010846,-0.0060647589604785855,-3.3263322651855276e-15,-0.07643083139252543,0.001596647691176076,218.75,-73.75
0.10286639901482025,0.008440204823460988,0.16215108838705575,-0.11987445233745062,1.762479051592436e-14,-0.033444395928037864,0.02773590769409727,221.25,-73.75
0.11943666730050166,-0.0033998196000787836,0.18317011440708036,-0.19937071397399952,7.102651800039439e-14,-0.0392678378876348,0.05087612056963362,223.75,-73.75
0.1374765003662053,-0.010294338182908739,0.19486239185870555,-0.2716827685596754,-7.098488463697095e-14,-0.04340240219162196,0.0633384816178928,226.25,-73.75
0.15647623936988792,-0.017589928715477605,0.21318055970175467,-0.32820182536494885,3.544387006115812e-14,-0.04001105135178878,0.0797779958196516,228.75,-73.75
0.17013829379018947,-0.02228459582666321,0.2139961049689112,-0.4043083042008493,2.7755575615628914e-17,-0.032947816293628585,0.0864497625565379,231.25,-73.75
0.18278771633199495,-0.026235239868017287,0.22167905405877605,-0.4348217528869785,-7.099876242477876e-14,-0.03624843350434091,0.09565982494601714,233.75,-73.75
0.1927253577120542,-0.03079045266702607,0.22462235284160342,-0.5038349680506995,0.0,-0.037495881403342105,0.10830477500998137,236.25,-73.75
0.19738908523053444,-0.031133254981566418,0.22822719976856998,-0.5502315849021859,3.547162563677375e-14,-0.036757890967288626,0.11847982048857479,238.75,-73.75
0.1988257119102829,-0.02730377519115404,0.2342522850132234,-0.5898536639335026,1.0663692151524629e-13,-0.03442983797938065,0.1290262124699491,241.25,-73.75
0.20055998525841795,-0.026043116545624346,0.23693434732316623,-0.6522915295874169,0.0,-0.05104746896493023,0.13635970318367152,243.75,-73.75
0.19748475916480873,-0.02146980472313407,0.24025680850505318,-0.690694546487894,1.0658141036401503e-13,-0.05765342671883408,0.14511978781424575,246.25,-73.75
0.19230255005134284,-0.014821562399629963,0.24213980460985116,-0.7284950131276346,-3.5513259000197195e-14,-0.07051663758333213,0.1507418578959505,248.75,-73.75
0.1896599133150102,-0.012367155531427476,0.2482575662161373,-0.7146305893778153,-5.967448757360216e-16,-0.07266203200890559,0.16477287621540804,251.25,-73.75
0.1854352593337517,-0.006492384004449835,0.24989892054620622,-0.7430760999580402,7.112019306809714e-14,-0.07645424024371322,0.17156119538380749,253.75,-73.75
0.17515374612269674,0.0019127122032440897,0.24997842731031963,-0.7870353789109066,1.4214324162153957e-13,-0.07177449752070697,0.1764782679519023,256.25,-73.75
0.16713026405745068,0.008635874796890718,0.25369170848174466,-0.7815799467927238,-7.102651800039439e-14,-0.06620742687704678,0.18226880951517563,258.75,-73.75
0.03832799067448012,0.08069986747854344,0.24247033805458623,-0.6011565179721455,-1.7680301667155618e-14,0.01008715716758729,0.12039808703258738,276.25,-73.75
0.027321828039912233,0.08874068508908667,0.23881369166854122,-0.5500881829316642,-8.826273045769994e-15,0.019173395795010706,0.10631399095582857,278.75,-73.75
-6.352171199602852e-05,0.10320097720498052,0.10074634778295616,-0.22348807213441668,-1.3877787807814457e-17,0.02311783514514215,-0.07162294795363934,298.75,-73.75
0.013383027673229103,0.08449033086686586,0.079671815513821,-0.14153721697905358,-1.7756629500098597e-14,0.034509082995718025,-0.08518346188010878,301.25,-73.75
0.02528014427039955,0.07005732917987112,0.06167886694160769,-0.03825578623831148,3.469446951953614e-18,0.03339176803373367,-0.09348797311635876,303.75,-73.75
0.027976157287525557,0.06643138734039987,0.047947554460843984,0.03128959297470152,8.895661984809067e-15,0.03083364781513729,-0.10725040841599895,306.25,-73.75
0.034378316180538694,0.06410750255503062,0.03787346742612282,0.04643771900482968,8.895661984809067e-15,0.03256738183657112,-0.10977606342525185,308.75,-73.75
0.03583643683382683,0.06403692808643731,0.03439459717080889,0.045447193850742695,3.3306690738754696e-15,-0.007142443902018333,-0.1219799549571833,311.25,-73.75
0.03932667095407871,0.05580146509477875,0.03360315325430352,0.10703345117861242,1.915134717478395e-15,-0.008470439443774777,-0.11857593471506338,313.75,-73.75
0.04783803066806701,0.0529566648934343,0.036412226999693834,0.12549083301433892,6.8833827526759706e-15,1.0366846270315477e-12,-0.11978758462359994,316.25,-73.75
0.055481330770090015,0.05633890907688208,0.03872069505628314,0.16639718656470248,4.2049697057677804e-15,2.22008522676731e-12,-0.11440555709608584,318.75,-73.75
0.05931663242004592,0.0760405905878201,0.04324931740851132,0.2068796448994928,2.6506574712925612e-15,2.0951851364969798e-12,-0.10917234422175899,321.25,-73.75
0.061298606032120395,0.08356520132801476,0.046243558815533804,0.16836774626479536,2.3175905639050143e-15,0.023654065713054638,-0.09905892453623498,323.75,-73.75
0.06596840022147307,0.09556741371482262,0.04743900339896553,0.1821851945326819,-1.2212453270876722e-14,0.02627505167340763,-0.09195414911779055,326.25,-73.75
0.06393654084661418,0.11462773631950776,0.047451212450451065,0.16009702291123173,-4.9960036108132044e-15,0.027361351444793246,-0.08548100208724255,328.75,-73.75
0.06740522259769229,0.12382040828999712,0.0494080653966336,0.16089282927042176,9.992007221626409e-15,0.02881258707301454,-0.07462521627897829,331.25,-73.75
0.07164068962393597,0.13139173552901665,0.051111969382346314,0.14179740063869736,1.5681900222830336e-14,0.029810762630712813,-0.06123257940934536,333.75,-73.75
0.06895226739189508,0.14207215959927988,0.05070448036524195,0.14341168435923518,-2.220446049250313e-15,0.03338499025420942,-0.0551752818280018,336.25,-73.75
0.06874102903591804,0.14947767602733353,0.05009332846064914,0.13716656961659762,1.5529244556944377e-14,0.027472091681761172,-0.04279659670784571,338.75,-73.75
0.07326332102773678,0.15254519340113545,0.047352873139374925,0.13126771962354084,-3.885780586188048e-15,0.029660517244243245,-0.030496697559869782,341.25,-73.75
0.07492479673074817,0.1539965600728277,0.047440288132169495,0.12875098689205242,-1.3600232051658168e-14,0.03347934559584015,-0.016512593164263314,343.75,-73.75
0.14558248146926023,0.138323611171741,0.06650891463899003,-0.3271365509267131,8.43769498715119e-14,-0.022390845759578892,0.04932451598481719,1.25,-71.25
0.1078925625232912,0.012061590128502508,0.0005349217386914,-0.28691778322031614,3.569020079474683e-14,-0.035370626595094684,0.04152846134764088,68.75,-71.25
0.1147769907788131,0.0027383262223415385,0.0032537460407412546,-0.20028564712502372,3.555836181057259e-14,-0.038928654469176,0.052140214633239555,71.25,-71.25
0.09895844112133029,0.0026627649449603294,0.03450599298930228,-0.21168070327274657,2.220446049250313e-15,-0.03588318943402494,-0.008492653182292401,168.75,-71.25
0.10674554155443934,-0.006645383802585874,0.031991490288604284,-0.16974956373473923,4.884981308350689e-15,0.018532993895937294,-0.010820714167607652,171.25,-71.25
0.11180960702317266,-0.011424538155272113,0.036444869942049325,-0.1897946791488657,2.6645352591003757e-14,-0.006766752841193269,-0.015877477696667443,173.75,-71.25
0.12491193950047366,-0.018945840049068168,0.03637123519023823,-0.2074377263005361,-1.2823075934420558e-14,-0.025196838789570856,-0.02415199764495584,176.25,-71.25
0.13471824126361956,-0.021966013990767207,0.03737322432528399,-0.19279054658085235,-1.1476930517062556e-14,1.349987829857291e-13,-0.03398225540824476,178.75,-71.25
0.14872783133586054,-0.024548518432976892,0.03760047393520818,-0.1623324844427422,1.1296519275560968e-14,5.803517388880408e-13,-0.044185464561844696,181.25,-71.25
0.15399301264049547,-0.020440184487352214,0.03905493093666432,-0.12783267953146477,1.0574874309554616e-14,6.01657612619988e-13,-0.05822337526088157,183.75,-71.25
0.13149394869143066,0.00048320112924077287,0.045765718386882065,-0.045841920179512295,1.4617755790535814e-15,-0.056260761994842756,-0.07558171794770763,186.25,-71.25
0.11236807806336147,0.016504277412987982,0.04956026896657779,0.002918529959535038,-4.9960036108132044e-15,-0.03252240693968096,-0.09291971705446579,188.75,-71.25
0.07772962600908573,0.04434535745408019,0.05690223164184833,0.10490171722223965,-4.454769886308441e-15,-0.017138430319316236,-0.10808314736373302,191.25,-71.25
0.06298705867501779,0.05953097543408889,0.06176522433095948,0.16611865906210538,8.881784197001252e-15,-0.004928011645951816,-0.11737798459431971,193.75,-71.25
0.03700841690219989,0.08161746935610478,0.06750912281154973,0.2516525391160788,0.0,0.008107543244242704,-0.12452132333569807,196.25,-71.25
0.03044346018274935,0.08961991932193039,0.06809564881253186,0.289274232408932,-8.867906409193438e-15,0.014873892828127344,-0.12383732222996992,198.75,-71.25
0.02454685788966099,0.09368640201117574,0.07364524869824797,0.3334373709985544,-1.9595436384634013e-14,0.00882685642738762,-0.12027975905414909,201.25,-71.25
0.028779441312007686,0.08881426457232099,0.07631453242873212,0.3379177298697405,-1.0158540675320182e-14,-1.3403167464787202e-13,-0.11153277351485802,203.75,-71.25
0.03375381055500118,0.07950558887942574,0.08304653409040558,0.3393550673897783,-2.5118795932144167e-14,-0.05240146935823889,-0.0990657186407825,206.25,-71.25
0.03977773492650624,0.0673989829449636,0.09370213858660144,0.30366471340764656,-4.413136522884997e-15,-0.05114245541880365,-0.0819846164920763,208.75,-71.25
0.051156183991451026,0.05321135252467392,0.1025665271499612,0.23629129151643014,-7.78543896018391e-15,-0.0558974560240329,-0.06372778765985168,211.25,-71.25
0.06719519003657859,0.03539281176294799,0.12088562412205774,0.11937821861394299,1.7932703932910243e-15,-0.06585076687949036,-0.03079309549035961,213.75,-71.25
0.08077542890137726,0.02094858542072438,0.13694123595331512,0.050554062326134505,7.799316747991725e-15,-0.0730981750834979,-0.006114999406745815,216.25,-71.25
0.09991184693725783,0.006730024029584839,0.15541183609221765,-0.014970773960864294,-1.0019762797242038e-14,-0.07975623032120588,0.024424528684745157,218.75,-71.25
0.11599685713525922,-0.00822954229966261,0.17217175573897386,-0.05490879357335233,1.3357370765021415e-14,-0.008058944100625146,0.05208542208554198,221.25,-71.25
0.1386222754256462,-0.02865717948399363,0.19786986462496847,-0.17459735945583668,2.42861286636753e-17,-0.04215367840434056,0.07381808424280074,223.75,-71.25
0.15305002795135192,-0.033445628850907114,0.2118241823565307,-0.23303491989743041,-1.0659528815182284e-13,-0.029662678759159473,0.09368018019660482,226.25,-71.25
0.1722634822592645,-0.0436927444883973,0.22688634610621997,-0.2902017860404726,-3.5638159090467525e-14,0.005406620191771159,0.108583370621095,228.75,-71.25
0.18930290683412365,-0.049481453291904405,0.23475336906278468,-0.3698900405048724,-3.5388358909926865e-14,-0.03142106424331875,0.11323872040814255,231.25,-71.25
0.20556462138851683,-0.056330873905082623,0.23724415899854082,-0.44120017577383597,-3.555489236362064e-14,-0.03573134512246008,0.12400406822318269,233.75,-71.25
0.2088943760910111,-0.0541899366050228,0.23404316352921134,-0.5090341323788649,3.558264793923627e-14,-0.038588067224719205,0.12559373271264254,236.25,-71.25
0.21389778754859776,-0.05502414252303806,0.24087047147434235,-0.5406981798175641,-3.552713678800501e-14,-0.023734239025529125,0.13326737681675052,238.75,-71.25
0.21799723597055326,-0.05759366185419051,0.2445649154508658,-0.5794756950664097,7.105427357601002e-14,-0.03893417234145333,0.14196707237712247,241.25,-71.25
0.21829574350096095,-0.051720842010228536,0.24895666686997267,-0.5990998044616667,-2.1321833187926131e-13,-0.03490513724628086,0.1525024005795692,243.75,-71.25
0.21475396746924402,-0.04777045846881152,0.2508199565201562,-0.6667285070363113,7.110978472724128e-14,-0.06069193044787352,0.15959327167761686,246.25,-71.25
0.20583783674606443,-0.03912165797662036,0.25003059865760113,-0.6864744180411669,3.5508054829769264e-14,-0.06518523289216693,0.16432069231831384,248.75,-71.25
0.20118110139404044,-0.03138895181468088,0.256803343963871,-0.7016362318030354,1.419246664635665e-13,-0.07430642182239988,0.17732765406093876,251.25,-71.25
0.19659962881652748,-0.024833845426979216,0.26000964369152646,-0.6953123419580128,-7.101957910649048e-14,-0.05699270813417662,0.18585971565940487,253.75,-71.25
0.18984459061140102,-0.023530759227623307,0.2624194196017096,-0.6768560079525621,8.326672684688674e-17,-0.036217082930951966,0.19346413788287478,256.25,-71.25
0.17602277312411985,-0.008385397783875072,0.2569667481406365,-0.6595945223377184,5.551115123125783e-17,-0.02678930339472213,0.19171456498342335,258.75,-71.25
0.15936815215001865,0.007846740427834892,0.26107632297464045,-0.6724977515347998,3.5513259000197195e-14,-0.01779419917032382,0.19491360993527326,261.25,-71.25
0.14227633112102173,0.01679532133634484,0.2603046387176276,-0.6914003683523118,-3.5464686742869844e-14,-0.024010732567374515,0.18900514636529175,263.75,-71.25
0.12218749314590022,0.026841907723613365,0.2554680701444787,-0.7046755362850342,0.0,-0.001692149132395182,0.18004524047613085,266.25,-71.25
0.1004590297841183,0.036613056051225425,0.24857648740561814,-0.6892751226247622,3.558264793923627e-14,-0.0008670442722075733,0.16521833273279501,268.75,-71.25
0.07838431797073347,0.05155045139967993,0.24997224402432583,-0.6204552232289302,3.558264793923627e-14,0.015037964670941484,0.1487102392952708,271.25,-71.25
0.06148218309156889,0.06336554348290975,0.24454799613465306,-0.5876095897013583,3.555489236362064e-14,0.01918616537805945,0.1363134689122471,273.75,-71.25
0.04616358020360439,0.07381296764235862,0.24310431701338356,-0.5270214112578284,-3.4916514124461173e-14,0.028480115755095015,0.12291093417558431,276.25,-71.25
0.03732716367087974,0.0805377851419103,0.24153995284349128,-0.515339106036791,8.909539772616881e-14,0.02966798090948572,0.11016600588059812,278.75,-71.25
0.025184522283481947,0.08682587498001869,0.23668371546213354,-0.47636456563514573,8.909539772616881e-15,0.02953051988823424,0.0971079787192734,281.25,-71.25
0.020748866005954936,0.0892674320768398,0.23638439077808707,-0.4148337391411694,-6.217248937900877e-14,0.0329975511916088,0.08902227433337793,283.75,-71.25
-0.00427995746006421,0.1049442655416431,0.11993616890326453,-0.26847962773936157,3.552713678800501e-14,0.0035134055645013595,-0.06157020836699736,298.75,-71.25
0.008625226764938765,0.0882634093293009,0.09774696404607612,-0.19398027514900457,-1.3877787807814457e-17,0.008738505873030558,-0.080179286403485,301.25,-71.25
0.023674119121337794,0.06886692135982117,0.0745982279638167,-0.09236987546532134,-1.777744618181032e-14,-0.0005643456314968556,-0.08914658578297403,303.75,-71.25
0.028191161750586734,0.062000480793835376,0.057191940122244656,0.004888488073980167,1.776009894705055e-14,0.009077232394534014,-0.10480628897789478,306.25,-71.25
0.028686357275108203,0.05924506391162113,0.04299682500487175,0.04011704110571304,-2.6652291484907664e-14,-0.018129578114013625,-0.11498917674190659,308.75,-71.25
0.02767791288587375,0.06141084366659409,0.036163932841519926,0.08371430647248354,-1.0269562977782698e-14,-0.008698737574516509,-0.11923678731696466,311.25,-71.25
0.04010949861928599,0.05227855761168774,0.037783242130381305,0.13556526416367548,-5.703770789011742e-15,-3.11001224773122e-13,-0.11769852698161236,313.75,-71.25
0.05201308994143766,0.04701609110616107,0.039757113566785726,0.16694223271934233,9.534040223968532e-15,-4.0084602304091277e-13,-0.11246598252958193,316.25,-71.25
0.05865990938089935,0.05211549097014304,0.04134096970258264,0.1837045020669837,7.757683384568281e-15,-1.769140389740187e-13,-0.11020846966571352,318.75,-71.25
0.06250905095621599,0.06152299621496158,0.04517741948383952,0.18020545069384783,-6.938893903907228e-15,-4.1955328100584666e-13,-0.1032322051274524,321.25,-71.25
0.06486517970984063,0.08023344661736628,0.046999727498778204,0.18252879274135206,1.675048988403205e-14,-1.0578482534384648e-12,-0.09702349889887474,323.75,-71.25
0.06985608573477411,0.09090147545675045,0.04861139521270987,0.17949620922930032,-1.2212453270876722e-14,0.024574030566571817,-0.08735191097089842,326.25,-71.25
0.06985205833895487,0.10691682711170333,0.049764692697042624,0.15178763962948427,-9.922618282587337e-15,0.025863816515256127,-0.08094862842378496,328.75,-71.25
0.06846924466449736,0.12049673061785614,0.05011056300889658,0.13413060592020123,-2.220446049250313e-15,0.026356568420064327,-0.07243817995343078,331.25,-71.25
0.07197505855948988,0.12806845860802463,0.05080360091742538,0.1436700288594064,5.551115123125783e-16,0.02966298170420658,-0.05938242111190829,333.75,-71.25
0.06962979640794026,0.13811478217842002,0.04990285784399927,0.1213030914205691,3.3306690738754696e-15,0.03288166841600024,-0.04937680077492847,336.25,-71.25
0.06864223236962096,0.14779104902804865,0.048718499896212276,0.12693332994894166,-8.326672684688674e-15,0.040841506713041015,-0.038623942585066864,338.75,-71.25
0.07799830584635861,0.14851012371335107,0.0497720229807225,0.08810790676621419,-1.3336554083309693e-14,0.006359627765365713,-0.020456357398392345,341.25,-71.25
0.07930808626245071,0.15183014351419746,0.05131040932130532,0.07468084180097553,-2.220446049250313e-15,0.006305354571925388,-0.010326026538147457,343.75,-71.25
0.07818936266987542,0.15383483770244225,0.057036908546957116,0.06729236362271085,0.0,-0.0170016885293139,-0.002457090771780195,346.25,-71.25
0.07726325323954938,0.15465258126577436,0.05940484188328215,0.03614529071446454,-1.1102230246251565e-14,-0.026420451056593852,0.002785429564308631,348.75,-71.25
0.08423783081347146,0.1499457259960552,0.06145485160056401,0.001246171708402341,1.1102230246251565e-14,-0.027771948349137085,0.013937894830530605,351.25,-71.25
0.0979204162277146,0.14463427758980182,0.08249522565519062,-0.10358890135695592,4.413136522884997e-15,-0.05031840071127108,0.027206081025544497,356.25,-71.25
0.10254940788859956,0.1406734951209583,0.08795526039586188,-0.1468278295628169,-4.6629367034256575e-14,-0.05290854075009595,0.030684861618227255,358.75,-71.25
0.14792671304356034,0.13562681552601727,0.06723829458125345,-0.3582176689741291,-4.446443213623752e-14,-0.02223553725101464,0.05142905025908477,1.25,-68.75
0.14585858691958023,0.142851683637795,0.06632046737325165,-0.30680623034565196,7.108202915162565e-14,-0.019696379549148185,0.049522016662630744,3.75,-68.75
0.13976076961296377,0.1457327421686862,0.05926578515779561,-0.24867342881033733,7.993605777301127e-14,-0.02233911705708244,0.03993349169898891,6.25,-68.75
0.13849486334475603,0.14869542809360078,0.0533834530299547,-0.2175452180892336,7.105427357601002e-14,-0.017917437783641854,0.03332017711102409,8.75,-68.75
0.13602692896393814,0.1489942154453705,0.05154341685323587,-0.19278130994514958,-2.6645352591003757e-14,-0.021936264538992722,0.030930901302760393,11.25,-68.75
0.13902123382919382,0.14687434919114362,0.05128328964175412,-0.24003024430811779,-8.881784197001252e-15,-0.018673022562339048,0.027004983226663684,13.75,-68.75
0.13564888131232491,0.1454251857729018,0.050186337635111204,-0.2533874279364256,-8.881784197001252e-15,-0.01998687711875352,0.018576212459235006,16.25,-68.75
0.13487139337511433,0.14019529396213848,0.04738010052186043,-0.2465943092434668,-6.215861159120095e-14,-0.014904942193248994,0.01739383063994823,18.75,-68.75
